Price
1181.9
1429.4
1403.2
1349
1806.6
1744.7
1581.4
1364.3
1351.1
1724.2
1324.2
1281.2
1293.3
1683
1221.7
1771.2
1303.4
1273.6
1216.9
1741.7
1419.3
1400.1
1776.4
1890.4
1366.2
1338.08
1275.9
1121.4
1279
1651.5
1230.3
1714.3
1770
1290.1
1135.6
1317.7
1303.4
1336.8
1354.9
1590.1
1659.8
1461.7
1319.5
1458.5
1356.2
1460.4
1218.8
1279.3
1330
1287.7
1290.3
1276.1
1286.5
1645.5
1310.8
1364.5
1533.9
1391.8
1415.3
1392.8
1615.2
1282.6
1392.2
1410.2
1361.4
1307.7
1364.8
1367.1
1530.5
1364.7
1497.3
1302.9
1746.4
1295.9
1494.5
1283.8
1188.8
1493.8
1386.8
1583.5
1683.7
1713.2
1690.6
1753.4
1167.8
1277.3
1432.9
1268
1578
1342.4
1700.5
1653.4
1131.6
1343.7
1646.7
1574
1380.9
1400.5
1344
1516.6
1586.8
1765.6
1320.8
1359.9
1253
1932.6
1506.7
1333.7
1304.9
1443.8
1304.5
1329.7
1114.5
1296
1204.2
1303.5
1190.4
1541.6
1266.1
1337.4
1267.2
1480.2
1782.4
1124.7
1408
1298.9
1395
1299.4
1485.3
1245.2
1243.5
1306.4
1473.4
1320.6
1659
1247.05
1280.5
1309
1535.15
1313.9
1619
1545
1315.9
1465.3
1214.4
1359.3
1794.1
1419
1227.55
1273.1
1246.8
1243.6
1432.2
1475.1
1294.9
1460.3
1288.2
1279.9
1461
1712
1858.3
1255.1
1695.8
1350.2
1710.9
1826.7
1659.1
1412.2
1341.2
1303.9
1495.6
1780.9
1349.1
1826
1382.6
1756.8
1917.4
1433.1
1378.5
1459.4
1309.6
1536.8
1331.1
1345.1
1264.7
1737.3
1351.3
1247.4
1563.1
1245.9
1257.9
1370.4
1231.7
1326.9
1589
1541.3
1681.3
1743.5
1397.1
1527.1
1448.8
1388.3
1841.6
1381.4
1777.3
1429.4
1348.3
1255.9
1843.7
1276.4
1828.5
1405.9
1425.7
1291.6
1283.2
1313.9
1282
1422.9
1245.5
1729.5
1462.9
1955.4
1386.8
1663
1392.5
1328.7
1305.5
1584.7
1288.6
1314.6
1181.6
1351.6
1574.8
1410.7
1641.9
1183.1
1447.9
1373.8
1209
1494.7
1396.5
1298.7
1747.1
1313.6
1710.9
1592.5
1249.3
1290.5
1236.9
1768.4
1310.7
1183.3
1288.2
1268.8
1273.3
1335.1
1134
1905.2
1282.1
1615
1142.5
1212.9
1546
1585.2
1317.1
1437.3
1430.6
1677.3
1338.4
1575.1
1661.7
1315.2
1654.9
1709.9
1317.2
1502.4
1413.4
1928.9
1492.2
1364.2
1375.3
1680.4
1762.7
1392
1318.7
1345.5
1283.1
1335.1
1778.6
1133.8
1392.2
1305.5
1349.3
1791.2
1286.3
1411.3
1746.4
1297.7
1427.9
1727.9
1276.9
1777.6
1602.1
1335.7
1310.6
1332.6
1199.1
1495.1
1679.9
1539.9
1358
1376.4
1603.7
1663.4
1552.8
1426.6
1250.6
1440.6
1308.6
1411.1
1240.9
1343.9
1252.4
1681.35
1229.3
1854.4
1688.75
1818.9
1615.1
1890.8
1379
1350
1420.4
1532.5
1736.3
1329
1413.4
1768.6
1731
1395.3
1365.9
1309.9
1168.6
1342.3
1361.7
1490.4
1370
1373.6
1238.4
1758.9
1503.2
1271.6
1342.9
1763.2
1452.8
1895.5
1203.5
1608.9
1534.4
1908.8
1612.7
1391.9
1147.9
1723.2
1266.69
1306.4
1833.7
1840.1
1333
1328.5
1599
1318.7
1535.1
1767.7
1373.2
1460.8
1731.4
1282.7
1298.9
1340.7
1597.4
1283.2
1412
1911.9
1721.1
1855.3
1661.5
1291
1355.2
1324.2
1966.8
1452.9
1360.7
1375
1728
1390.4
1292.7
1700.3
1638.9
1467.7
1612
1211.4
1259.3
1351
1213
1271.7
1343.2
1419.1
1489.8
1398.6
1258.1
1765.7
1350.8
1712.8
1424
1524.9
1311.2
1613.8
1841.1
1730.7
1489.4
1243.8
1504.3
1393.9
1663.7
1664
1416.2
1426.2
1675.5
1322.2
1207.4
1888.7
1740.6
1384.4
1390.7
1419
1457.7
1344.7
1304.9
1437.9
1317.4
1315.6
1314.7
1265.2
1180
1350.2
1876.4
1391.1
1308
1814.2
1212.15
1344.9
1461.8
1604.6
1402
1384.4
1703
1325.2
1370.9
1787.6
1673.7
1564
1881.8
1906.4
1332
1235.7
1563.4
1331.4
1151.7
1669.6
1530.8
1357.9
1296.1
1324.7
1346.3
1471.4
1373.4
1441.5
1268.3
1296
1302.8
1683.4
1669.6
1308
1335
1621.3
1838.5
1372.3
1588.3
1337.7
1963.9
1976.7
1121
1500.5
1291.2
1213.1
1286.3
1357.8
1229.7
1409.3
1467.2
1467.3
1284.4
1258.1
1466.3
1346.2
1704.4
1293.3
1379.6
1428.1
1650
1365.9
1410.1
1606
1326.6
1302
1334
1353
1843.6
1320.1
1316.7
1286.6
1292.4
1579.3
1128.25
1392.6
1404.2
1664.2
1317.4
1600.7
1396.1
1654.8
1134.55
1305.7
1659.7
1340.4
1360.4
1270.2
1351
1278.8
1373.8
1502.6
1615.6
1379.1
1544.1
1772.7
1491
1820.4
1429.6
1526.6
1755.5
1361.3
1282.2
1123
1607.5
1428.2
1678.3
1722.7
1525.6
1401.8
1502.3
1450.9
1242.3
1187.9
1589.1
1564.9
1724.5
1642.1
1360.4
1419.1
1291.6
1313.7
1544
1355.8
1775.1
1152.4
1659.1
1225
1293.3
1465.9
1895.1
1280.2
1406
1723.5
1368.5
1343.4
1447.8
1716.5
1291.8
1773.6
1327.6
1281.5
1283.9
1346.5
1730.3
1469.1
1586.6
1163.7
1256.3
1887.8
1810.9
1344.6
1259.8
1674.1
1433.1
1869.9
1684.1
1659.2
1358.5
1369.8
1241.2
1670.2
1348.2
1331.6
1656
1309.5
1088.5
1318.3
1341.5
1557.2
1335.8
1548.1
1141.3
1617.1
1119.8
1541.7
1591.6
1284.4
1350.1
1508.6
1386.7
1360.4
1388.3
1405.3
1317.7
1277.8
1592.1
1319.2
1218.4
1311.3
1145.4
1380.4
1686.6
1579.6
1287
1185.7
1383.5
1285.9
1251.7
1280.7
1848.9
1584.7
1697
1716.6
1294.6
1244
1308.4
1456.1
1669
1372.6
1920.1
1242.4
1302
1504.05
1377
1558.3
1224
1455
1501.1
1371.2
1240
1692.9
1238.3
1280.9
1502.9
1274.9
1321.3
1310.3
1423.8
1293.1
1297.4
1273.4
1135.8
1357.3
1307.4
1893.4
1952.5
1380.8
1577.5
1620.1
1353.5
1966.2
1540.3
1387.2
1371.2
1834.3
1317.9
1151.9
1413.8
1206.3
1462
1297.5
1319
1552.9
1304
1454.4
1359.3
1679.5
1399.2
1396
1290.8
1270.6
1430.7
1295.3
1305.9
1202.85
1343.4
1333.1
1414.8
1267.4
1195
1740.5
1715.3
1520.6
1321.2
1276.4
1244.7
1260.4
1229.4
1493.9
1755.3
1788.4
1338.1
1868.4
1326.5
1364.9
1534.5
1618.1
1715.9
1309
1355.5
1873.7
1586.2
1577.8
1274.8
1549.2
1648.7
1293.9
1663.4
1389.2
1545.3
1362.8
1354.6
1656.2
1986.3
1278.2
1335.2
1366.7
1352.9
1453.7
1163.9
1368.5
1361.3
1352.3
1684.1
1431.4
1345.2
1784.9
1985.9
1421.5
1449
1128.2
1751.5
1203.1
1425.4
1348.3
1949
1356.9
1384.3
1336
1364.8
1300.7
1211.3
1280.9
1434.6
1137.1
1937.8
1871.8
1360.6
1312.9
1358.5
1574.6
1788.1
1493.2
1262.2
1190.6
1324.3
1383.3
1220.3
1303.7
1321.9
1303.2
1365.3
1270.75
1346.3
1722.8
1781.7
1306.9
1301.4
1429
1514.5
1177.1
1520.1
1288
1359.4
1379.4
1287.4
1364.25
1314.4
1660.7
1160.1
1670.4
1199.5
1327.7
1438.2
1370.3
1205.4
1356.6
1702.7
1506.4
1410.6
1243.6
1230.7
1759.8
1423.2
1515.3
1284.6
1389.9
1438.3
1370.4
1296.6
1317.1
1343.9
1182.1
1366.9
1360.6
1640.6
1317.8
1302.2
1278
1778.7
1639.9
1601.3
1287.8
1284
1310.8
1222.3
1412.4
1369.8
1200.5
1505.9
1879.2
1722.8
1734
1358.9
1405.2
1659.5
1292.9
1312.9
1588.4
1314
1346.5
1513.1
1363.8
1287.8
1788.4
1659.5
1293.4
1274.7
1377.8
1669.3
1619.7
1300.8
1451.5
1305.4
1435.9
1427.5
1297
1943.2
1318.4
1542.4
1450.6
1873.3
1692.8
1713.4
1382.6
1368
1309.7
1265.8
1638.8
1926.2
1630.4
1353.7
1763
1277.7
1485.3
1426.1
1582.5
1148.5
1727.9
1591.5
1187.5
1832.1
1339.1
1372.2
1313.1
1541.3
1368.1
1362.3
1937.1
1344.8
1298.9
1773.8
1892.6
1301.9
1130.3
1655
1970.5
1530.7
1314.4
1305.7
1725.1
1452.9
1296.4
1713
1699.6
1978.6
1343.5
1739
1341.8
1518
1644.9
1361.4
1268.5
1550.6
1354.2
1947
1252.1
1251
1557.3
1289.2
1389.5
1556.7
1322.4
1300.7
1859.1
1421.7
1558.7
1338
1245.5
1672.4
1365.7
1742.2
1302.6
1754.4
1296.2
1287.4
1606.9
1656.4
1393
1963.7
1315.2
1428.1
1246.7
1218.7
1325.9
1371.6
1831.3
1695.7
1277.9
1369.7
1581.4
1643
1316.1
1276.9
1241.7
1339.9
1403.9
1314.6
1516.7
1296.1
1286.1
1267.7
1363.9
1364.5
1305.8
1275.8
1318.9
1762
1225.9
1618.4
1226
1735.3
1312.3
1402.2
1396
1340
1330.4
1587.05
1873.9
1583.6
1885.1
1317.7
1492.9
1908.9
1293.8
1384.4
1307.7
1423.7
1708.2
1728.7
1603.5
1364.8
1248.2
1282.7
1635.5
1456
1128.4
1331.5
1879.9
1388.2
1343
1428.4
1415
1282.4
1729.3
1905.7
1682.7
1742.7
1359.8
1279.4
1870.3
1258
1301.1
1295.1
1317.7
1384
1595.8
1291.9
1316.2
1223.7
1337
1412
1328.5
1213.8
1826.8
1746.2
1540.7
1282.2
1574.5
1609.7
1288.6
1525.8
1313.3
1386.8
1577.5
1294.4
1346
1872.4
1419.8
1229.3
1245.6
1283
1415.7
1739
1946.3
1386.9
1395.1
1308.7
1323.6
1387.8
1537.2
1436.6
1658.8
1439
1780.5
1669.5
1287.3
1647.3
1137.5
1235.3
1675.3
1323.8
1233.6
1201.8
1587.4
1524.9
1450.5
1597.9
1591.2
1235
1506.6
1365.7
1280.4
1275.5
1499.7
1369
1321.2
1460.7
1797.1
1769.1
1523.9
1404.9
1777.8
1347.1
1462.5
1343
1684.6
1695.6
1374.7
1283.35
1315.8
1321.3
1634.5
1214.1
1809.9
1112.4
1300.4
1616.1
1331.7
1575.3
1309.7
1740.8
1251.7
1462.25
1283.8
1414.7
1331.1
1749.5
1536.1
1334.6
1281
1454.9
1333.7
1833.5
1170.1
1321.7
1472
1344.2
1702.2
1383.2
1199.9
1258.1
1277.5
1910.6
1167.3
1426
1392.1
1322.2
1370.6
1760.6
1446.3
1346.9
1257.6
1652.4
1312.2
1128.6
1491.2
1542.1
1951.7
1204.4
1368.1
1650.6
1496.3
1811.2
1379.1
1939.2
1574.6
1350.1
1467.4
1748.8
1216.5
1346.3
1383.5
1293.7
1435.9
1126.9
1209.9
1229.3
1357.6
1231.2
1137.4
1312.4
1548.6
1290.7
1659.1
1240.3
1251.4
1324.6
1259.8
1378
1308.7
1555.2
1336.2
1273
1826.5
1517.8
1283.4
1278.4
1322.1
1542.3
1666
1276.4
1576.3
1244
1767.7
1304.2
1414.7
1332.1
1682.2
1382.8
1395.95
1341
1444.5
1233.7
1949.9
1750.4
1337.5
1758
1270.3
1577.1
1422.8
1644.1
1392.6
1464.3
1313.2
1530.2
1378.5
1726.8
1265.4
1424.8
1416.3
1594.8
1294.5
1642.5
1273.8
1404
1276.4
1475.6
1713.3
1314.5
1289.65
1374.4
1882.9
1445.8
1379.7
1669.4
1628.3
1292.5
1214
1362.5
1751.3
1387.3
1323.3
1280.4
1531.9
1464.7
1584.3
1308.9
1445.5
1286.7
1697.1
1662.9
1268.7
1453.6
1342.2
1284.5
1552.9
1286.9
1962.1
1442.8
1324.2
1537.8
1246.6
1436.5
1771.1
1336.1
1560.6
1135.5
1366.6
1237.8
1285.8
1173.5
1620.4
1238.9
1336.4
1429.7
1743.7
1723
1331.7
1342.5
1310.4
1357.6
1350
1657.9
1234.5
1199.6
1249
1349.2
1203.5
1561.25
1677.5
1473.9
1327.2
1241.1
1270.7
1333.3
1565.8
1367.6
1731.8
1737.8
1608
1730.6
1359.4
1394.3
1355.6
1358.6
1888.9
1373.1
1220.9
1456.7
1577.6
1419
1266.6
1640.3
1272.2
1291.1
1333
1714.1
1604.6
1209.4
1355.4
1233.2
1392
1548.8
1348
1386.2
1323
1773.5
1285
1644.2
1944.7
1947.9
1915.4
1293.4
1498.3
1375.6
1616.3
1324.9
1631.9
1277
1316.8
1603.7
1267.5
1480.9
1322.9
1323.9
1652.2
1286.4
1262.4
1684.8
1384
1311.8
1359
1346.9
1387.7
1358.7
1544.4
1655.2
1426.9
1305.4
1278.5
1662
1344.8
1332.3
1509.7
1837.8
1295.6
1453.5
1702.6
1331.8
1180.7
1978.9
1276.7
1177
1298.4
1504
1611.9
1231.7
1241.1
1393.7
1371.4
1272.1
1323.5
1954.9
1589.8
1641.4
1316.8
1275.7
1197.7
1465.5
1348.1
1256.9
1668.9
1198
1272.1
1850.6
1393.7
1300.8
1606.2
1270.1
1272.8
1433.1
1591.6
1599.45
1597.2
1615.2
1341.4
1387.4
1354.5
1610.5
1876.9
1616.6
1411.2
1324.4
1337.8
1399
1294.7
1341.4
1535.9
1298.8
1551.8
1271.8
1510
1352
1284.2
1746.7
1302.3
1751
1508.8
1460
1281
1294.2
1904.6
1272.9
1901.6
1408.7
1661.4
1276.8
1763.8
1439.4
1248.4
1747.9
1272.4
1543.3
1546.1
1467.9
1262.1
1471.7
1429.3
1328.1
1479.8
1348.8
1315.4
1278.6
1345.2
1369.4
1274.7
1271.2
